"species","repetition","cultivar","yc","zc","s1","Tu","theta_c","tau","pie_c","Tf","Tb","slope"
"Almond","9","Ksontini",20.0688685,100.0612417,0.1752653,19.6714945,286.6517473,43.7609376,28.2921132,5.735623,8.8950591,1.4076541
"Almond","9","Languedoc",20,226.331673,0.1,21.409,286.712601,45.055437,24.000636,7.824872,3.061048,1.779008
"Almond","9","Malaguena",21.5061248,222.8404107,0.9987532,16.9347957,286.4643738,38.696336,30.7494612,5.8880859,8.7402794,3.2909397
"Almond","9","Marcona",20.3410149,223.6641707,0.1119373,25.1704584,285.0974488,35.6734056,24,2.2889918,4.4944361,1.2031562
"Almond","9","Mazzetto",26.065723,404.2891069,0.6557411,22.2360503,286.5049591,36.5405827,24.7692503,7.2793737,2.6495133,4.1408489
"Almond","9","Montrone",22.179947,241.8907863,0.3132719,23.2369639,286.6120654,45.4867664,25.0198502,2.9599575,4.9205129,1.2180831
"Almond","9","Ne Plus Ultra",20.0394357,268.2123565,0.1000679,21.0108009,286.6298646,37.0763284,24.9602651,6.1167012,4.4428458,1.7220961
"Almond","9","Nonpareil",20.0129129,277.2599235,0.9964172,27.0849253,286.6256238,45.5853495,24.0094652,2.9755633,3.621813,1.3628424
"Almond","9","Pizzuta",20.3578539,181.7663966,0.2393282,18.5801506,286.4105887,35.9215309,24.0906137,5.9751252,9.1788062,1.536969
"Almond","9","Ramlet R249",20.0839659,162.7290543,0.2817025,23.0643121,286.7349173,47.0103292,24.2330694,6.4114516,3.6190886,3.2700713
"Almond","9","Ramlet R250",20.1748412,270.8283858,0.1291176,19.8759673,286.6816697,46.6506027,24.1125444,4.0697276,2.7598851,2.3654941
"Almond","9","Soukaret",21.730256,251.0962281,0.5061452,19.9266049,286.7765281,39.3791873,24.1440319,6.2144461,7.515731,1.3285775
"Almond","9","Tarragona",22.0969285,258.8104042,0.1014925,17.6706498,286.6060308,38.2747887,25.0726776,4.9162059,9.1701197,2.9968416
"Almond","9","Tozeur 1",20.0106122,103.5122743,0.1003792,22.7637331,286.2136345,34.1223139,24.0078267,6.3486079,8.4426132,3.4445075
"Almond","9","Tozeur 2",20.0139557,104.3289143,0.9243558,18.5598615,286.5848506,36.7812671,24.0300362,6.0747279,9.6660119,2.9949598
"Almond","9","Tozeur 4",20.1568776,163.5878936,0.1014063,18.7287905,286.6485884,36.6058614,25.4612462,6.81907,8.1030064,3.2222864
"Almond","9","Trell",20.0395238,247.6426378,0.1040573,22.8211082,286.6695564,43.9344784,25.3772398,7.8254303,3.0737848,1.7557581
"Almond","9","Tuono",21.179493,396.087108,0.1,21.233686,286.824693,44.396591,24.585131,7.647223,2.22988,1.781874
"Almond","9","Tuono Taronto",20.1683398,125.0258422,0.1001365,17.434598,286.7866514,46.3545221,27.6805166,10,5.9972264,2.8288273
"Almond","9","Zahaf",20,100.15625,0.9975391,20.3380523,286.6417395,38.6384666,24.1924118,7.5169508,9.3175473,2.2349958
"Almond","10","Abiodh de Sfax",20.055908,128.0864816,0.8997787,21.4826412,286.5064438,36.1334096,24.6379544,5.0119803,6.9256178,3.807836
"Almond","10","Abiodh Ras Djebel",22.631688,281.96061,0.983265,18.431541,286.541671,38.141906,24.07841,4.162618,6.418172,1.604561
"Almond","10","Achaak",21.4317011,132.9593765,0.1277704,21.2806584,286.7472754,37.364294,24.744478,6.4810468,6.7653695,2.863844
"Almond","10","Avola",22.7971378,182.482356,0.9802999,17.7955553,285.1902193,29.4308536,24.2277331,6.1622652,10,3.8324427
"Almond","10","Bonifacio",21.4371788,213.9574915,0.3995498,22.3743966,286.4455316,44.2629437,25.1979302,3.0680111,7.0371395,1.4415824
"Almond","10","Bruantine",23.8104045,287.2395129,0.8194199,20.1156564,286.2291702,28.7498913,24.0295103,7.1422967,5.9373943,2.031251
"Almond","10","Cavaliera",22.7505264,100.3066459,0.9978539,23.0177877,286.5199156,36.605024,24.7708454,7.2052769,6.8959684,4.9434621
"Almond","10","Cristomorto",20.3162074,384.5562488,0.9905672,19.3234167,286.52936,36.8534541,25.4905308,6.4466928,5.0504354,2.0236381
"Almond","10","Desmayo",20.045979,186.070769,0.1,15,286.590966,44.771245,24.060431,4.03808,8.419386,4.506991
"Almond","10","Dorée",24.4391391,379.017441,0.1117686,16.6239665,286.5741567,37.1967835,24.8738611,5.0423591,5.1959073,3.8885608
"Almond","10","Faggoussi",20.8863298,329.2045427,0.9704263,20.9808597,286.5970585,37.0960704,24.4548092,6.3986971,2.6591667,2.2393388
"Almond","10","Fakhfekh",20.0010591,100.2641511,0.1000458,23.9954086,286.7388392,44.6938268,24.0468213,4.4959748,4.6888017,3.583753
"Almond","10","Fasciuneddu",20.527946,148.1902,0.417024,18.687844,286.746286,45.840005,25.538229,9.968984,8.608281,4.947203
"Almond","10","Ferraduel",20.5178592,276.7639151,0.3444904,26.5931349,286.3239345,38.5538116,30.2822584,6.1521241,4.1146714,2.6025356
"Almond","10","Ferragnes",21.576852,314.2766951,0.9705901,27.3262463,286.7393327,45.1384021,25.1590503,3.1565079,3.3225299,3.2955045
"Almond","10","Fournat de Breznaud",20.771927,330.1511256,0.2046167,17.0344088,286.7414266,38.596345,25.3199778,6.3187825,5.588218,1.4153775
"Almond","10","Garnghzel",20.0242947,102.9527684,0.1089179,20.7526301,286.6348524,38.1480143,24.4619038,6.5356369,9.1946388,1.8030987
"Almond","10","Genco Taronto",23.3329119,249.6885064,0.6436374,24.1495899,286.4973054,43.2077011,30.0452824,3.571052,4.8409377,1.7480031
"Almond","10","Khoukhi",21.558356,264.449393,1,21.418793,285.889045,37.373861,26.499267,2.247641,4.641305,1.426773
"Almond","10","Ksontini",20.0112869,100.1720902,0.1005199,17.4113285,286.7470814,47.8401844,25.952909,7.2239118,8.6320918,1.3098605
"Almond","10","Languedoc",20.7214747,318.5015032,0.1446831,18.877291,286.6230557,38.5822023,24.2305045,6.7560515,4.4434074,2.0803688
"Almond","10","Malaguena",22.2704157,212.6345026,0.1267575,19.3758882,286.6317121,46.2770389,24.241151,9.980371,3.6392806,4.9311221
"Almond","10","Marcona",20.0244727,337.0540376,0.6336866,24.0213714,286.6362644,32.5265899,24.0387828,8.6459253,3.807624,3.386171
"Almond","10","Mazzetto",24.9446745,398.7291056,0.9917155,25.0530394,286.3512171,34.4981903,24.9940278,2.3359002,2.478658,2.7306567
"Almond","10","Montrone",20.0145257,372.0013863,0.9729792,21.2777931,286.2402509,33.5486167,26.4883511,6.0902244,5.4954731,2.7417576
"Almond","10","Ne Plus Ultra",21.8912721,141.6866981,0.4103567,18.9429709,286.4508341,42.5146778,24.7279147,6.4600288,7.5941101,2.3130017
"Almond","10","Nonpareil",20.961882,275.944508,1,17.143598,286.638699,38.266702,24.103125,6.12422,9.908002,1.42019
"Almond","10","Pizzuta",22.26837,149.839849,1,20.349268,285.455809,31.617151,24.811454,6.09119,7.959351,1.479449
"Almond","10","Ramlet R249",20.9284441,138.6542144,0.5131185,20.2922193,285.6931129,37.5257584,25.5950742,7.5937079,7.115613,4.4369226
"Almond","10","Ramlet R250",20.0099232,100.1820644,0.1000469,28.1467871,286.7613788,46.7166908,24.0631361,3.5262599,6.2151762,1.9786261
"Almond","10","Soukaret",20.097553,197.211804,0.107613,26.480558,286.509624,37.467748,24.044847,2.846221,5.711004,1.210091
"Almond","10","Tarragona",20.1422982,315.958769,0.1038624,19.9046054,286.6603407,37.6869389,25.0024315,5.2324421,6.1171341,2.4060685
"Almond","10","Tozeur 1",21.1278898,101.1855867,0.1013476,20.0144581,286.0253832,33.732664,24.5624227,6.3368827,9.8396928,3.176283
"Almond","10","Tozeur 2",20.4516106,100.4619143,0.1009543,21.1567652,286.4234457,42.9242747,25.0482107,9.8717958,5.861214,4.7968321
"Almond","10","Tozeur 4",20.5742658,102.9294812,0.9978675,24.9692297,286.6115773,36.9361027,24.0164231,6.77519,6.0508966,4.690674
"Almond","10","Trell",20.5708318,380.8596078,0.9923895,20.5939134,286.6047772,37.6073846,24.2240385,6.1666742,4.4186713,1.475506
"Almond","10","Tuono",22.0262871,500,0.1000521,20.088197,286.8684277,45.7758294,24.2652436,2.1914513,2.1249544,4.6134263
"Almond","10","Tuono Taronto",20.0511634,227.1817219,0.1017121,17.4775384,286.7185002,46.6955644,27.136091,6.1246975,2.6498999,1.2866507
"Almond","10","Zahaf",20.15818,174.5707259,0.9320863,18.1734896,286.5905709,37.4707808,24.8905884,6.7060955,6.8332132,2.189835
"Pear","1","Alexander Lucas",53.462643,296.5021822,0.3286238,24.7525043,285.9340079,31.4542763,29.4508697,2.5309202,2,3.5179002
"Pear","1","Conference",56.655473,271.439391,0.142539,23.798547,285.778306,40.169827,36.930952,3.701173,2.033642,1.236963
"Pear","1","El Dorado",49.9524029,352.3015516,0.3937799,17.9927748,285.5824879,37.946639,31.9556339,3.2594664,7.2181851,3.34199
"Pear","1","General Lecrelc ",48.7697801,414.9022224,0.8332697,23.3704007,285.2677546,39.0385517,32.4132932,2,2.3948222,4.3183041
"Pear","1","Grand Champion",53.747143,346.341137,0.9984537,24.0971318,285.3758935,37.6114652,34.7621623,2.3157592,4.1960252,2.3425968
"Pear","1","Highland",52.3599263,479.8651782,0.1038798,18.4145251,285.2341137,32.3225285,31.8171214,4.961894,2.0122728,3.3989929
"Pear","1","Magness",48.913279,380.027679,0.5492832,22.8025772,286.245493,39.6745664,31.6591134,2.2293055,3.4927605,4.1154189
"Pear","1","Mantecosa Anjou ",52.409176,306.854727,1,25.29794,286.335597,38.354662,33.867902,2.010822,3.498817,3.002261
"Pear","1","Packham's Triumph",45.033325,474.082925,1,15.398252,285.462065,42.195307,33.142922,2.722502,6.052901,3.198661
"Pear","1","Pasa Crasana",48.008127,360.3035942,0.7428901,23.1470061,285.6370871,39.1375544,34.4033954,2.8716967,3.7927237,3.5421353
"Pear","1","Pierre Corneille",40.451522,210.746543,0.399997,23.819968,285.887874,40.487322,30.777269,6.60305,6.75013,2.959942
"Pear","1","Président Drouard",51.4215368,391.7387513,0.7796574,15.0446101,285.164864,34.7653914,28.4856683,2.2267187,7.4626894,1.5907833
"Pear","1","Président Heron",54.9183816,271.429895,0.8632307,25.4484434,285.3967391,38.456698,36.1994299,2.1700309,2.9363038,1.9076471
"Pear","1","Rogue Red",44.9542699,302.4311486,0.2611638,28.3047703,285.3847966,38.2932334,35.0103649,2.6774232,2.4732108,3.2986125
"Pear","1","Sirrine",47.7097498,338.9363434,0.5993333,23.3801145,285.4580064,41.8754259,36.2852447,2.9722707,3.8397925,2.9357578
"Pear","1","Star",48.0458264,303.0629271,0.9252738,22.2725204,285.484611,36.5950278,32.5602716,5.2597257,6.6115561,3.5462025
"Pear","2","Alexander Lucas",62.4342445,300.9385255,0.1985814,21.5775275,286.2218836,42.6114159,32.2410445,2.0437045,2.0341296,1.2061544
"Pear","2","Conference",46.4800339,275.888604,0.8970679,22.4103812,284.672105,41.646558,41.2161224,2.2412964,3.2395294,2.8046573
"Pear","2","El Dorado",41.268711,442.595097,0.955,23.112395,284.396064,41.214598,29.666537,2.870966,2.071875,4.164354
"Pear","2","General Lecrelc ",42.8305103,474.7928692,0.6078054,16.6351373,284.9549898,41.5084686,34.5909749,3.0770194,5.7262999,4.003906
"Pear","2","Grand Champion",52.9728528,425.3113563,0.8456143,19.1935416,285.345831,39.3714507,35.7468166,2.1830835,5.0473154,1.3630488
"Pear","2","Highland",39.9698357,472.5786286,0.8382382,21.9810601,285.3449982,40.1573902,34.5811553,5.7082357,2.0073347,3.2930001
"Pear","2","Magness",40.5946025,357.3584715,0.4528606,18.606071,285.0215529,38.6006707,37.0964466,5.3887198,6.9260236,3.6143957
"Pear","2","Mantecosa Anjou ",41.0532454,417.0145884,0.9875404,22.4352949,284.6370072,40.9549845,32.9980342,2.5568312,2.5849243,1.5390104
"Pear","2","Packham's Triumph",41.5309,380.825192,1,23.299229,285.673311,46.17847,40.731824,2.961573,3.034826,3.006423
"Pear","2","Pasa Crasana",42.2507031,412.6674672,0.9974437,21.5425801,285.6301457,43.498336,39.7750316,4.3841938,3.1872726,4.6771463
"Pear","2","Pierre Corneille",45.4721395,279.8574541,0.3395735,21.5929567,285.3296334,37.7269481,34.5135496,3.0410354,6.3359033,2.4842521
"Pear","2","Président Drouard",44.336303,443.8925694,0.2805511,21.7699594,285.2378485,38.4738618,31.8124131,2.2189261,2.0326785,2.8847418
"Pear","2","Président Heron",55.832604,183.2692596,0.2320646,20.9534131,284.9855028,38.2171114,36.3120681,2.0155584,7.8721003,4.8251425
"Pear","2","Rogue Red",42.3895654,381.2312168,0.2790705,25.0531782,285.5880014,39.5213304,33.5354838,3.2402767,2.2803719,2.7778121
"Pear","2","Sirrine",57.2109549,227.1678158,0.1796723,26.1704379,284.8503924,32.9174868,32.1269047,2.5142678,5.2014024,1.9663866
"Pear","2","Star",37.4596453,499.189916,0.9986512,20.9977344,285.162809,47.7401011,42.7371054,2.1358464,2.2125013,1.4627693
"Pear","3","Alexander Lucas",46.3455294,289.7942665,0.3691218,24.9510236,285.9719366,37.6013277,29.5217042,2.0959925,2.0334029,2.6391944
"Pear","3","Conference",36.4853689,290.9906733,0.3461461,25.0553123,284.0443258,43.4746493,42.3437483,2.1633363,2,4.8789876
"Pear","3","El Dorado",62.5846292,354.4399156,0.1945585,22.044995,285.2308498,30.4613021,28.0049584,2.5937491,4.1523562,3.8726837
"Pear","3","General Lecrelc ",49.049182,497.363724,0.949986,19.071516,285.602722,39.525223,29.319625,2.011077,3.29892,4.708123
"Pear","3","Grand Champion",53.3552303,413.6639161,0.3452756,15.7843789,285.2946432,40.0508752,37.7689689,2.7269388,6.9771124,3.2320054
"Pear","3","Highland",36.6741366,376.4993893,0.4591589,25.7196433,285.5024947,42.385982,35.3740826,6.0961248,2.0043566,2.4312785
"Pear","3","Magness",40.7311775,279.2229706,0.7815598,19.4817152,285.6958063,42.1629337,37.4708383,5.5485943,8.0368206,2.0223035
"Pear","3","Mantecosa Anjou ",48.7309399,320.5679335,0.7243151,24.5255829,285.1937067,37.3266369,36.4223214,4.1273357,3.1747428,4.1033379
"Pear","3","Packham's Triumph",47.4184867,348.6362742,0.9964781,21.678726,285.126458,40.9332073,33.2522386,2.9861163,4.6970933,4.2392741
"Pear","3","Pasa Crasana",46.968776,372.074451,0.995569,23.131266,285.692702,39.377095,31.639906,2.889439,4.044597,3.698563
"Pear","3","Pierre Corneille",41.301512,326.4110451,0.8516303,22.0255353,284.7053733,41.7188861,33.5077781,2.390529,4.5065645,2.464507
"Pear","3","Président Drouard",46.1625152,253.6216612,0.2056984,20.6369211,286.3264068,41.8674786,31.6165654,2.6896402,7.1691009,3.3245005
"Pear","3","Président Heron",48.49453,377.847285,1,24.185744,285.987612,41.291584,32.215869,2.000074,2,2.330634
"Pear","3","Rogue Red",47.9462022,382.8152016,0.6065077,24.0805998,286.0952173,40.4050332,35.7220607,2.7346652,2,2.9095323
"Pear","3","Sirrine",66.3690527,352.2791207,0.1737627,23.7694041,284.9614848,30.6403061,25.8869311,2.6093972,2.2278136,4.2739174
"Pear","3","Star",50.817154,381.126795,1,21.386844,285.660713,36.441135,34.520761,4.177698,5.138301,3.920274
"Pear","4","Alexander Lucas",56.0535893,234.9864789,0.5618071,25.1495349,285.1276882,36.6637248,36.1567855,2.1170373,2.7382048,2.5783288
"Pear","4","Conference",62.506159,255.825893,0.155829,24.895185,286.481295,41.16573,24.894543,2.415051,2.010924,1.275538
"Pear","4","El Dorado",68.2134568,451.2819684,0.9982303,18.9021073,285.8400001,28.0501621,24.1150072,2.0088174,5.2171296,4.9294332
"Pear","4","General Lecrelc ",48.6807259,373.7282688,0.3867361,15.6536655,285.9473837,40.0959521,32.4021006,2.1485986,8.2795437,2.9670302
"Pear","4","Grand Champion",47.2002284,499.9564525,0.9953135,21.3558386,286.4662785,46.1756905,39.0401627,2.493241,2.002124,4.7100505
"Pear","4","Highland",48.2945116,313.5419741,0.4331183,28.3828801,285.4670493,37.8258247,31.0750464,2.7051088,2.0255686,4.7236608
"Pear","4","Magness",46.5246013,310.5904834,0.4309651,19.8081457,284.2574842,33.4624988,27.832193,2.2568459,7.9091212,1.8561028
"Pear","4","Mantecosa Anjou ",47.2519466,372.5077507,0.9741006,17.2105832,285.2555737,39.3126328,30.8653479,2.2842195,6.9066109,1.2943368
"Pear","4","Packham's Triumph",45.435999,412.3314872,0.9992176,20.1450846,285.3720983,42.0973064,34.9235638,2.4202315,4.3160905,4.4176586
"Pear","4","Pasa Crasana",44.0066052,411.0613052,0.9980185,23.0483021,285.3655398,43.6538447,34.2812945,2.8913709,2.2559127,2.7725135
"Pear","4","Pierre Corneille",35.9158274,261.9481317,0.3712262,20.8346854,285.4740403,44.582793,35.4059487,6.3259802,6.0922177,1.84986
"Pear","4","Président Drouard",45.167291,323.965967,0.189403,24.431803,285.24137,40.494898,33.925257,2.782752,2.428515,3.049595
"Pear","4","Président Heron",47.5641982,310.9877788,0.8851867,27.1986163,286.4435665,40.8689393,34.0919667,5.2419687,2.0225422,4.542658
"Pear","4","Rogue Red",34.8977148,361.2292573,0.6217148,26.3465963,285.0209777,44.3464419,39.7000311,4.8132956,2.3564103,3.4875206
"Pear","4","Sirrine",47.020554,498.75,1,20.519977,285.414662,42.703309,36.112207,2.118997,2.1,4.795186
"Pear","4","Star",53.3703343,373.2091166,0.7780845,21.5378523,286.106363,33.8257273,30.6892383,5.8143711,4.7339022,1.85898
"Pear","5","Alexander Lucas",48.304456,274.048227,0.142399,23.678342,286.665189,46.792699,29.851615,3.134536,2.088614,3.743501
"Pear","5","Conference",39.03262,232.7059956,0.4916557,24.3859132,286.4607263,44.918926,32.1183149,2.1206139,3.8589664,1.330023
"Pear","5","El Dorado",43.2106213,395.9895446,0.8011388,19.4770452,285.5374145,42.6083857,36.4914906,3.3265569,5.325583,1.8611409
"Pear","5","General Lecrelc ",37.5986563,440.4678094,0.6463387,18.649347,285.3367032,46.5171996,45.7295937,4.9901157,4.6958375,3.9066609
"Pear","5","Grand Champion",47.8255306,499.6101811,0.8347104,21.9666381,285.3271194,42.7321297,33.2577735,2.1136923,2.1563138,4.7897952
"Pear","5","Highland",48.6546938,389.0200092,0.1212412,17.801869,286.4228431,47.8763758,40.2510461,2.349791,2.0004041,2.9109811
"Pear","5","Magness",47.672951,319.631909,0.416284,18.903934,285.777892,38.735709,32.830621,3.690568,7.462073,4.300967
"Pear","5","Mantecosa Anjou ",41.4069151,358.5017469,0.6702996,20.2484277,285.6547376,43.6840952,42.0351716,4.1470056,5.2463976,1.514806
"Pear","5","Packham's Triumph",46.4740428,337.8924668,0.9959105,24.6379686,285.5498509,41.5070503,36.592335,2.6048612,3.2420494,4.6812707
"Pear","5","Pasa Crasana",49.1995442,431.6286319,0.8479959,22.5084573,285.279679,34.5623076,32.0376578,3.7289188,2.3445531,1.3234793
"Pear","5","Pierre Corneille",49.4712133,204.8631096,0.1795603,22.1000907,285.5948058,38.7452938,36.3303238,2.7002662,6.6391334,3.3153302
"Pear","5","Président Drouard",57.3693604,349.9832183,0.6422955,21.1553073,286.1010934,34.0913193,30.5018847,2.8096077,4.6590989,3.8359284
"Pear","5","Président Heron",47.6797606,387.2015407,0.6305658,23.286613,285.3928373,38.8956423,35.734748,2.7540619,2.2025928,2.3202548
"Pear","5","Rogue Red",41.830849,376.902841,1,24.591361,285.488354,42.306205,38.405513,4.827242,2.150692,4.029221
"Pear","5","Sirrine",45.162631,385.941684,1,18.503171,285.590567,43.884938,36.341048,3.292278,6.092034,2.025951
"Pear","5","Star",42.4783947,401.8279277,0.9267918,20.1198351,285.3656998,44.1576875,34.1941665,2.7435246,5.6484924,4.0513904
"Pear","6","Alexander Lucas",51.2807496,227.2672888,0.9865531,23.8261144,284.0325703,33.8841131,32.46367,2.1082631,3.4932087,1.8541579
"Pear","6","Conference",48.74693,240.773497,0.836357,22.314043,286.002119,40.463495,37.872863,3.330498,4.284481,2.229871
"Pear","6","El Dorado",44.7041067,471.8257281,0.4911445,20.0518284,284.33803,37.8167116,28.0503965,2.1616505,3.4526089,3.3771511
"Pear","6","General Lecrelc ",40.627713,366.922049,1,24.862725,285.459024,46.975181,42.802483,2.167553,2.744796,2.855015
"Pear","6","Grand Champion",48.862823,346.353434,1,27.039314,286.346752,46.066739,38.033932,2.036532,2.095363,3.825722
"Pear","6","Highland",36.4326784,328.4725617,0.5985844,27.4233287,285.8769475,44.4212157,34.7960779,6.8549839,2.003183,4.4310119
"Pear","6","Magness",46.4061952,302.952435,0.5075784,25.4345986,285.4087451,38.6530165,35.5500545,2.9456591,3.9990074,4.0153066
"Pear","6","Mantecosa Anjou ",48.9691426,310.1595961,0.4602774,26.1880663,285.6262005,38.6670381,29.515712,2.1421958,2.8691214,3.2578362
"Pear","6","Packham's Triumph",49.4543503,339.0115396,0.9899352,20.7448623,285.3312904,37.1460683,34.3955595,4.2366331,5.6134373,3.6149963
"Pear","6","Pasa Crasana",51.164633,358.9585819,0.4200685,22.1579535,285.2706596,40.2225465,26.124888,2.5153616,3.8744314,4.7849038
"Pear","6","Pierre Corneille",45.9451997,370.5145916,0.3867948,19.73649,285.3923627,38.0434695,35.9387715,2.9466158,4.6571515,2.3198101
"Pear","6","Président Drouard",42.0637218,317.7058982,0.5604116,19.714565,285.4454366,44.1969485,35.8210935,2.9316692,6.3559098,2.7382303
"Pear","6","Président Heron",45.628523,399.1314487,0.9993176,23.2843066,284.6953418,39.2051709,29.6436883,2.0401867,2.0094858,1.2020932
"Pear","6","Rogue Red",50.266514,264.434061,1,28.15164,285.731887,38.238783,32.147335,2.722338,3.338805,4.070676
"Pear","6","Sirrine",47.2936459,460.2503792,0.9791295,18.0401535,285.4627871,42.4532255,35.9028299,2.5188722,4.8215051,4.5958625
"Pear","6","Star",39.6057902,294.0901046,0.7851993,24.7035702,285.8981694,47.6143599,42.4732201,4.8746814,4.4754274,2.9481415
"Pear","7","Alexander Lucas",46.769498,297.650206,0.9372261,21.4577979,285.5306448,39.7515181,34.5264906,2.8687367,3.1437086,1.8686097
"Pear","7","Conference",49.2665139,222.0202537,0.7896824,26.4134247,285.5322014,38.5219029,36.1999129,3.3407403,2.9841196,2.4620761
"Pear","7","El Dorado",38.091108,299.481343,1,20.837695,285.466407,42.834525,36.402502,7.27279,6.651294,3.683183
"Pear","7","General Lecrelc ",51.7597698,404.5353926,0.7160102,20.932491,285.7095721,36.5183178,34.6969075,4.1942105,4.027176,4.0001765
"Pear","7","Grand Champion",50.6223719,306.7009215,0.9938512,29.6490982,285.3867221,41.1271638,35.207803,2.2481691,2.0242698,3.7015457
"Pear","7","Highland",57.383246,439.178521,0.1,15.21647,285.292741,37.876844,29.561258,2.584136,2.245121,3.109156
"Pear","7","Magness",43.5128305,337.5191852,0.5453124,19.882776,285.4469511,41.330457,36.117733,2.6059971,6.5769773,4.0817441
"Pear","7","Mantecosa Anjou ",49.976247,279.455736,0.912363,21.704073,285.475273,38.156501,30.902397,2.964912,6.424405,4.130508
"Pear","7","Packham's Triumph",44.9075509,335.4644508,0.4380187,23.590549,285.3972635,42.080645,34.8753943,3.6934558,3.5808075,3.2144052
"Pear","7","Pasa Crasana",43.9754583,232.0406721,0.9438796,28.3671586,286.2585836,42.7413378,37.7040028,5.199958,4.2411118,2.9580964
"Pear","7","Pierre Corneille",36.8695762,339.5507243,0.3533149,19.7397466,285.5142917,42.0258313,36.0961481,6.6239998,4.8947327,2.1377962
"Pear","7","Président Drouard",42.6104377,280.1281964,0.2216433,21.4806187,286.1235102,47.3633073,41.9122283,2.5191278,5.2156316,2.1912731
"Pear","7","Président Heron",46.824286,314.975288,0.306509,23.519249,285.282403,40.013563,33.977318,2.987981,3.667694,2.303455
"Pear","7","Rogue Red",40.6209841,340.6876391,0.4377967,25.3186543,285.4949217,44.1586999,38.0348708,3.304948,2.5731323,1.9312494
"Pear","7","Sirrine",47.5993925,427.0145265,0.9999717,15.0314592,285.4021025,41.4703312,35.1502532,2.0216113,7.4473731,2.7820763
"Pear","7","Star",49.29306,403.416839,1,19.209295,285.265378,41.326353,36.934552,2.048744,4.823113,1.733074
"Pear","8","Alexander Lucas",54.2253182,240.3561447,0.1557688,24.446445,286.049884,46.7936339,43.1245545,2.7307272,2.0434409,1.200167
"Pear","8","Conference",56.1074675,280.2734412,0.1685201,23.3737628,286.7292392,47.2333087,24.0652485,2.2854542,2.0025955,4.3742114
"Pear","8","El Dorado",54.1673838,286.3547825,0.7045351,19.6155664,286.1673033,34.1502822,31.306275,6.3184147,7.7107912,3.205752
"Pear","8","General Lecrelc ",46.1801737,410.7628514,0.9803094,18.6355303,286.142456,46.2307914,32.1422693,2.5675188,5.2604615,4.3572482
"Pear","8","Grand Champion",51.6923195,258.0807124,0.3038249,29.4046955,285.3955122,38.1625611,31.4448375,2.1462718,3.9996953,4.7456628
"Pear","8","Highland",41.6604521,438.6901117,0.1333545,17.9053017,285.1102087,42.3820381,34.1102707,5.6471517,2.0279392,3.2051316
"Pear","8","Magness",40.180803,397.0326,1,21.657695,285.607962,46.390898,39.034428,2.915735,3.680443,4.497204
"Pear","8","Mantecosa Anjou ",42.082864,314.172825,1,27.504194,285.653251,44.869439,39.506849,2.364378,2.017274,3.936932
"Pear","8","Packham's Triumph",45.5660429,396.2345266,0.8242609,17.6082728,285.3987307,41.7479262,35.8506846,3.0532746,6.3493352,4.0103669
"Pear","8","Pasa Crasana",49.226874,254.2924702,0.8103857,27.6035441,285.4501495,33.2393416,31.3489933,5.9556833,3.9635617,1.5129413
"Pear","8","Pierre Corneille",46.0285842,225.2544849,0.2589043,25.5639982,285.5306514,38.5469516,36.3182475,2.9573499,5.2161756,4.0945437
"Pear","8","Président Drouard",40.0563445,399.5498641,0.5130583,23.2671558,285.3599045,45.3545723,33.8160723,2.4934197,2.029345,3.47457
"Pear","8","Président Heron",49.6740697,382.417436,0.5090041,20.380823,285.3563582,36.2638423,35.5410202,3.6668998,4.5628913,4.9457642
"Pear","8","Rogue Red",45.5932771,310.0419935,0.1515757,18.3253874,284.9969081,37.6075892,36.5145199,4.4539067,6.891294,1.9969573
"Pear","8","Sirrine",47.6433164,340.985882,0.6441079,24.4484397,285.4659781,41.6660534,36.8174174,3.1198131,3.2902137,2.7041789
"Pear","8","Star",46.220155,340.2869227,0.4216836,19.620793,285.0896571,41.8647343,35.6051067,3.0550672,6.7876414,3.5165029
"Pear","9","Alexander Lucas",38.999066,226.8674603,0.9925036,23.1788687,284.0824976,38.5929532,37.0739123,2.0908324,4.1032111,1.6837729
"Pear","9","Conference",49.6545393,255.9626652,0.7802377,23.5642651,284.662485,40.6568805,41.0508468,2.1294222,3.0190476,4.8001183
"Pear","9","El Dorado",40.9815017,417.2227265,0.8331573,21.2219969,284.6759195,40.856761,33.290895,2.8421154,4.4947217,3.7763181
"Pear","9","General Lecrelc ",44.51009,351.511641,1,18.231836,285.752151,45.916387,41.816574,4.640441,6.538674,4.183584
"Pear","9","Grand Champion",53.0575954,497.9784151,0.8938258,21.8821622,285.2906462,36.5083402,32.1482552,2.1326453,2.5185857,4.9915221
"Pear","9","Highland",52.7722817,439.2679584,0.1177869,19.983663,285.1554848,35.9712495,29.7141327,2.8838848,2.0160499,2.9462506
"Pear","9","Magness",41.1808192,361.6522122,0.8825054,18.4337623,284.6273543,38.3063053,32.7768359,6.0613069,6.7257561,3.8368986
"Pear","9","Mantecosa Anjou ",42.9893588,326.3682521,0.6710102,22.689532,285.561758,43.0699027,40.5555894,3.4300785,4.3854416,4.0583411
"Pear","9","Packham's Triumph",45.6556989,414.2044039,0.4768109,20.0167987,284.6015503,37.7713304,32.5293608,2.2254201,4.6924687,2.8708325
"Pear","9","Pasa Crasana",50.1536607,449.1495746,0.9703871,22.9864753,285.6115161,35.9620969,33.3725932,2.8965669,2.0830915,4.8052294
